23,87,22,73,91,81,94,1,21,65,59,86,19,51,85,46,53,50,44,18,3,24,38,57,12,47,34,92,39,62,26,61,16,36,89,30,99,54,77,55,80,40,35,33,10,7,37,78,2,68,43,101,96,63,29,4,82,49,42,41,74,31,100,70,90,71,52,15,58,17,75,56,93,76,48,20,95,66,83,72,28,8,25,67,84,32,6,11,45,5,98,69,13,27,64,88,14,97,79,60,9
80,46,94,76,82,6,55,53,26,96,50,57,69,64,39,74,5,45,75,29,13,88,62,47,35,81,38,20,22,67,93,60,101,49,2,79,24,66,84,68,54,37,90,97,21,51,44,83,86,59,63,25,52,7,27,34,32,16,85,41,8,61,72,10,100,87,42,31,1,91,98,40,28,14,70,99,15,18,4,9,89,58,65,77,36,48,11,23,73,43,30,71,3,17,56,92,19,12,95,78,33
10,84,37,4,92,91,48,30,56,34,22,63,46,3,28,5,54,72,100,52,27,77,89,57,6,71,50,42,39,87,43,49,8,40,58,90,1,68,20,79,81,67,95,69,80,60,36,53,26,62,14,64,96,15,74,99,45,51,83,76,94,93,85,98,25,41,11,86,7,55,101,16,59,19,70,18,35,23,32,29,82,47,97,73,13,38,78,61,12,75,65,33,44,31,24,2,66,17,21,9,88
72,92,47,26,49,58,45,75,101,46,31,73,74,15,23,52,12,6,38,65,55,27,63,99,81,24,86,28,82,4,56,66,7,3,21,16,71,9,34,39,19,53,96,5,59,70,42,51,84,37,40,41,57,62,17,77,100,69,48,80,79,18,29,60,30,97,54,35,88,95,2,25,13,89,64,90,93,36,14,94,10,98,85,11,61,20,91,50,1,33,68,43,78,83,22,67,32,76,87,8,44
87,59,43,2,79,51,83,30,88,73,67,96,8,47,74,99,32,75,34,31,101,39,42,35,68,13,45,52,97,22,71,50,76,38,65,78,9,17,21,41,20,94,27,69,90,23,92,49,60,82,64,70,72,58,89,24,3,54,15,77,61,63,40,19,66,62,93,86,98,100,57,44,55,85,33,1,4,26,16,56,95,80,6,12,14,11,46,10,37,5,18,48,81,36,91,25,7,53,28,84,29
12,75,92,18,57,91,19,47,52,51,28,3,81,30,96,15,17,13,58,69,37,24,33,87,1,25,70,21,71,59,32,54,76,26,46,90,38,14,44,43,84,83,78,66,63,95,55,40,101,77,68,98,94,48,23,2,100,36,4,45,53,60,99,80,79,64,16,74,5,9,8,31,49,86,27,56,73,20,82,34,39,11,61,88,7,65,93,42,72,41,35,50,10,85,67,6,89,62,97,22,29
8,26,79,84,39,15,33,80,21,58,7,31,51,37,85,4,38,13,23,76,57,63,22,29,95,74,54,34,97,14,3,78,66,82,50,69,86,71,40,47,90,53,27,91,12,100,77,93,2,17,30,83,65,6,10,59,28,99,18,49,67,36,62,1,88,52,16,64,81,44,43,89,46,41,101,61,5,98,55,48,25,87,96,11,92,72,94,19,20,45,35,68,56,70,32,75,24,42,60,9,73
65,39,94,22,26,56,63,16,50,17,61,83,81,58,45,91,53,92,14,74,101,6,59,4,72,55,32,18,82,70,84,79,66,47,23,69,8,62,88,25,44,36,34,86,80,100,87,1,15,64,41,12,24,30,51,46,10,89,35,49,77,19,90,54,38,20,57,21,37,78,68,97,5,71,75,2,48,27,85,73,9,96,99,60,29,40,31,52,3,42,43,11,28,7,76,67,98,33,95,93,13
33,83,13,26,11,27,84,65,3,94,67,59,32,22,99,82,73,97,79,5,23,56,14,31,70,30,41,53,62,10,85,20,88,74,17,75,21,48,71,24,57,46,25,86,44,92,96,19,35,39,95,12,51,68,76,98,54,42,80,43,47,58,45,4,40,49,15,1,50,89,63,29,8,90,37,69,18,61,52,16,66,38,64,100,78,6,60,81,28,2,7,91,36,87,101,93,34,9,55,77,72
67,2,84,39,37,31,52,63,82,72,10,34,54,53,91,98,28,13,23,56,83,76,7,90,86,15,33,27,35,59,97,3,4,94,44,68,61,69,70,30,77,45,88,80,99,92,18,43,9,81,71,47,32,64,87,40,75,62,6,17,21,51,5,46,74,29,85,12,96,20,57,41,22,11,38,58,78,14,65,73,55,24,19,100,79,1,25,36,49,50,93,89,8,95,26,48,42,60,101,16,66
80,99,77,81,73,64,23,19,7,42,69,10,11,68,43,27,20,88,74,40,41,76,38,62,89,16,94,45,51,36,29,70,48,31,85,46,93,39,90,1,82,100,52,55,79,8,3,4,71,92,5,17,32,44,78,6,24,26,95,35,86,25,22,34,12,21,2,30,13,50,84,63,37,57,58,66,97,14,53,49,56,75,54,96,28,72,15,60,101,18,98,83,47,9,33,67,91,65,61,59,87
85,64,35,7,72,32,98,74,19,33,30,12,100,36,29,26,71,54,53,16,28,11,34,76,52,50,80,82,61,38,99,49,43,44,14,6,1,42,79,78,39,75,83,63,101,90,8,48,95,92,58,45,86,96,56,57,88,62,66,91,81,47,89,60,21,24,13,4,2,5,46,73,9,67,25,41,3,93,77,27,40,97,20,94,22,59,55,70,84,68,69,10,65,31,51,23,15,87,18,17,37
83,92,46,80,70,97,51,98,32,90,10,56,16,61,81,11,24,52,3,28,29,73,23,63,44,4,13,69,91,27,62,96,87,31,30,75,74,17,89,58,100,49,78,50,43,66,41,19,45,71,82,42,18,35,84,68,53,21,64,86,7,54,6,5,60,34,37,99,33,77,15,14,85,36,88,65,94,95,59,79,55,22,39,8,12,57,72,9,25,26,40,101,1,93,20,2,47,76,67,38,48
80,78,69,45,60,19,11,93,22,50,91,13,87,24,54,82,101,18,59,83,3,99,52,90,57,25,48,26,73,68,30,43,17,58,85,92,63,94,29,95,27,70,33,77,42,100,51,65,10,5,36,79,23,14,35,74,86,97,96,76,66,20,89,55,40,7,16,64,2,88,4,75,41,71,49,31,84,21,72,56,61,98,46,6,8,67,39,47,38,15,37,32,9,53,81,34,1,12,28,62,44
64,85,59,23,57,8,55,73,39,33,26,98,99,34,11,37,15,68,93,36,97,82,80,21,52,7,86,76,50,27,71,5,6,18,69,48,91,87,47,63,29,13,10,100,40,28,56,54,60,94,44,70,31,89,43,2,67,19,53,66,62,30,45,83,75,32,1,92,42,38,78,101,17,81,77,3,84,61,58,65,79,35,74,49,16,25,24,88,72,9,46,12,90,4,51,95,20,14,96,22,41
6,79,40,58,19,57,37,3,92,62,4,76,99,82,85,20,12,83,78,28,10,98,39,66,33,72,30,14,95,96,77,65,71,21,55,90,70,56,31,69,34,46,38,5,63,52,36,7,50,15,9,91,16,8,89,64,49,18,48,35,27,23,47,11,67,93,75,25,81,42,61,73,80,2,1,87,26,41,44,97,94,17,60,68,43,22,32,51,84,100,53,29,54,24,13,88,59,101,45,74,86
27,78,8,22,35,24,84,25,90,39,48,42,89,50,87,18,38,44,60,23,71,67,70,94,93,52,2,99,1,33,36,53,101,17,72,86,15,69,51,7,26,5,57,9,59,75,40,3,82,13,19,28,46,64,31,6,11,21,30,45,76,68,54,32,91,77,12,73,65,20,47,79,41,80,81,88,58,83,63,66,4,37,96,97,95,49,14,56,62,10,34,92,61,43,100,74,29,16,98,55,85
75,6,64,20,36,71,40,62,32,90,50,94,61,23,47,22,48,67,93,85,14,31,8,11,9,100,53,51,96,43,13,38,45,99,27,41,18,15,19,88,59,4,92,84,30,80,60,77,35,98,69,2,81,82,42,5,46,1,34,25,54,49,24,33,28,7,74,26,91,66,97,76,101,55,21,37,16,58,44,83,52,57,56,72,73,10,65,3,95,79,89,87,78,29,63,68,39,12,17,86,70
93,10,48,56,62,98,92,85,96,58,83,11,53,82,52,35,46,94,16,60,49,25,68,31,61,47,21,41,59,67,64,14,9,23,90,29,91,80,15,26,87,74,32,84,101,71,24,75,88,30,40,95,89,51,28,69,13,78,17,55,72,34,5,20,45,38,66,63,54,1,6,33,27,43,8,77,86,79,3,76,22,100,81,4,73,12,2,36,99,39,18,19,57,97,65,7,42,44,70,50,37
56,30,50,87,7,72,12,31,64,19,1,100,45,22,36,84,11,41,26,74,94,24,43,61,46,62,9,88,3,81,65,5,44,13,4,99,89,40,25,90,101,33,60,70,6,77,76,39,71,47,91,34,54,93,48,57,98,96,67,52,32,35,97,69,92,16,95,27,18,49,21,23,85,14,68,17,83,63,59,51,28,2,58,73,75,55,8,66,80,10,20,37,29,15,79,78,82,38,53,42,86
71,58,21,6,83,82,1,55,67,18,57,28,96,87,84,92,12,99,62,51,44,36,66,39,94,32,72,78,98,76,22,14,61,65,47,90,29,2,50,59,56,70,8,79,95,49,40,81,37,4,26,33,53,9,43,63,60,20,24,101,64,91,10,46,80,45,42,23,5,75,73,85,7,27,54,13,19,15,25,16,100,31,48,41,3,74,30,68,11,88,17,93,97,38,35,89,77,69,86,52,34
45,16,67,78,34,8,38,64,15,33,51,41,10,40,96,55,2,90,91,72,74,25,83,47,36,89,76,80,24,85,44,29,61,1,26,82,35,92,14,60,58,17,9,19,69,97,43,65,54,86,71,101,42,18,6,50,23,11,95,39,73,49,98,53,57,27,3,31,7,20,77,12,30,88,59,100,21,68,46,93,84,62,56,63,22,79,87,99,28,13,75,81,4,70,94,66,52,48,32,5,37
95,2,46,25,100,27,71,10,5,70,101,97,52,7,26,31,57,38,1,15,83,30,91,11,23,80,90,68,85,81,79,12,33,92,35,36,3,58,20,54,44,18,94,86,24,14,62,45,55,87,76,77,60,88,6,63,82,99,4,56,59,64,47,9,32,37,28,84,21,8,43,49,16,78,66,48,96,61,29,40,98,69,74,65,93,50,73,89,72,39,19,53,67,51,42,34,22,75,13,41,17
22,2,31,17,11,28,9,69,62,68,92,20,76,100,80,37,73,49,45,74,14,41,79,55,10,53,48,82,81,27,43,83,59,23,95,72,33,98,38,58,5,29,64,88,39,50,57,75,35,12,86,47,51,6,19,16,44,25,66,77,90,89,1,26,101,67,96,34,65,30,13,46,32,94,71,84,56,18,99,91,8,78,15,60,63,24,93,61,85,3,36,40,7,52,21,42,97,70,87,54,4
90,8,1,22,72,44,71,75,53,100,77,36,25,3,62,97,52,10,23,64,5,65,29,38,35,9,6,16,43,12,54,27,59,4,86,11,2,47,87,91,30,98,24,19,21,74,48,49,61,89,88,42,37,13,85,39,56,32,96,14,70,26,28,69,41,84,7,78,55,58,20,79,51,34,63,50,67,82,33,93,45,76,83,60,68,15,81,73,57,80,99,66,95,31,101,17,46,40,94,18,92
73,56,18,21,40,58,16,74,72,15,55,14,13,27,17,91,32,54,35,24,42,48,70,47,95,33,11,80,4,86,60,9,19,101,46,36,6,23,30,51,76,68,41,43,69,62,61,34,82,20,96,7,31,94,10,85,50,92,26,3,83,25,49,99,87,59,75,84,45,5,71,12,63,93,90,22,37,57,81,1,78,53,79,28,67,65,89,29,64,2,97,100,77,52,8,39,98,44,88,38,66
94,91,75,11,64,58,50,54,2,84,74,97,89,36,25,23,5,88,9,62,98,17,69,13,16,63,85,22,83,99,4,15,49,44,68,77,92,65,8,86,27,33,79,72,71,95,21,60,80,37,52,51,100,30,41,48,101,90,29,18,76,78,3,43,46,10,40,6,32,19,20,7,73,39,47,12,38,66,34,31,1,53,59,61,96,24,35,42,87,26,28,45,70,14,55,82,81,67,93,57,56
1,31,96,10,35,67,84,101,34,15,59,70,26,100,27,65,82,77,18,49,54,86,93,78,7,53,91,48,61,42,92,24,41,97,45,29,76,89,83,64,25,73,94,3,30,88,12,11,43,71,50,8,39,57,58,99,79,6,16,4,52,60,22,28,19,72,5,17,68,85,9,40,90,75,36,21,13,2,46,44,55,23,69,74,56,95,37,80,51,81,98,63,20,33,14,38,87,62,66,47,32
17,25,81,82,92,13,73,61,21,35,11,90,99,91,79,16,56,40,39,33,18,89,43,29,7,77,80,3,75,100,44,68,46,45,37,83,20,8,59,55,53,98,15,63,96,57,47,71,87,42,66,52,54,95,22,97,10,9,94,30,51,86,34,72,62,27,41,26,67,5,84,28,32,74,64,85,65,38,60,6,78,93,58,88,36,48,19,49,69,70,24,14,50,2,1,12,76,23,101,4,31
8,42,83,69,52,92,46,64,71,31,7,22,6,5,41,21,70,91,95,33,11,56,43,29,15,89,88,87,84,82,77,2,54,80,51,16,50,100,38,26,78,24,44,96,65,98,27,32,34,62,94,19,66,14,68,79,74,97,59,55,57,86,90,36,49,75,1,72,13,40,67,81,12,53,30,93,25,23,85,58,48,9,73,47,63,35,3,101,61,99,37,60,39,17,76,20,4,18,45,10,28
12,41,97,76,42,54,81,84,69,47,77,44,98,31,49,48,100,63,26,99,75,34,39,80,68,17,35,21,37,79,29,101,8,14,28,1,72,95,70,62,67,38,25,71,88,19,86,78,40,9,16,23,51,5,73,85,91,30,64,4,74,83,33,57,13,11,55,65,10,66,36,87,3,45,46,90,61,24,52,27,32,92,7,15,59,43,94,82,20,6,2,53,89,96,56,22,58,60,18,93,50
35,9,44,48,15,21,26,46,78,53,37,64,72,47,100,25,96,58,66,79,80,95,61,32,23,68,31,82,30,17,69,83,1,18,20,10,73,24,42,71,77,62,8,101,93,14,75,39,33,90,88,57,99,13,94,29,36,63,28,5,2,91,55,4,87,38,45,92,11,76,70,49,3,52,41,50,12,27,81,19,56,22,74,43,67,84,60,6,97,98,40,51,16,7,65,54,34,89,59,86,85
14,54,70,100,45,82,30,65,5,76,56,31,74,51,20,32,62,86,87,48,39,91,11,93,43,80,16,92,10,41,27,88,52,2,36,19,38,23,25,72,37,28,18,1,60,84,3,47,90,26,44,8,77,75,69,73,17,40,42,57,9,63,81,13,7,53,66,85,12,89,50,68,55,58,78,94,49,79,33,46,67,83,96,15,71,34,64,22,35,21,97,99,29,24,4,101,61,98,6,59,95
15,43,48,31,96,29,30,10,70,56,55,94,64,7,40,76,71,1,45,99,88,81,82,13,90,16,19,37,27,24,58,69,79,42,2,97,100,26,4,50,36,28,65,77,89,23,78,49,68,8,34,80,83,3,91,44,74,14,95,12,63,20,59,101,72,86,87,39,51,85,5,53,25,47,84,98,33,32,41,46,73,11,66,60,18,9,38,21,22,93,6,54,35,57,61,62,67,75,17,52,92
15,35,51,70,50,101,85,43,71,17,87,52,59,27,65,60,28,63,11,30,97,69,39,92,55,75,44,72,41,48,3,31,8,67,49,57,93,88,64,14,78,1,32,98,80,6,76,84,74,95,2,47,90,81,22,26,66,33,91,73,21,20,68,19,16,83,10,61,94,53,25,18,54,56,23,7,82,79,4,34,45,24,13,100,62,12,77,96,36,29,42,89,99,38,86,5,37,9,46,58,40
47,92,5,55,99,65,91,97,74,95,60,51,101,75,76,68,27,38,7,53,83,9,72,45,85,22,100,64,10,89,6,94,2,36,58,57,80,20,98,4,70,54,16,26,49,23,84,81,37,13,43,63,71,42,41,30,78,19,52,18,32,15,96,34,17,79,73,50,90,46,12,67,29,88,93,35,48,86,31,33,40,3,56,11,25,1,77,66,44,87,8,82,14,62,24,21,69,39,28,61,59
44,80,41,60,15,86,6,50,96,19,92,56,45,89,20,48,55,101,22,5,28,94,100,16,98,63,82,90,71,27,95,43,24,84,12,1,74,75,23,81,4,68,49,69,34,61,99,52,58,67,3,51,7,21,37,91,10,79,38,88,76,36,70,13,17,97,9,8,78,40,32,73,47,53,2,42,29,18,30,85,72,62,14,77,26,11,33,93,57,35,54,46,87,66,25,39,65,83,64,59,31
