90,63,27,59,88,66,30,32,39,43,79,48,17,42,3,34,23,78,70,97,49,96,14,100,28,81,62,89,2,82,6,16,77,80,38,85,91,56,64,21,31,54,86,22,99,87,68,58,12,40,10,13,65,25,47,20,45,11,19,29,60,55,24,84,83,33,69,92,46,26,36,44,35,98,57,52,8,74,61,53,93,72,4,50,51,1,7,9,37,18,101,75,73,94,41,95,67,76,5,71,15
89,23,46,64,87,69,83,28,16,77,29,21,88,42,34,47,33,73,3,49,20,53,54,52,41,40,82,18,17,72,100,86,2,63,60,25,10,93,45,99,81,9,75,71,68,5,70,19,7,37,35,74,91,48,94,76,8,58,98,13,11,12,67,43,51,26,66,90,59,6,79,15,96,101,44,65,80,27,1,62,56,31,84,24,97,50,57,30,85,4,14,92,39,55,95,61,22,38,78,32,36
67,10,12,13,33,90,51,53,91,29,94,93,95,38,87,48,44,86,88,16,74,32,35,14,7,70,54,55,42,82,96,6,27,89,59,81,64,3,73,19,9,83,40,47,98,76,46,50,101,52,30,24,43,31,80,60,15,69,57,61,92,58,45,84,26,97,37,20,56,4,8,62,68,100,23,66,1,85,41,75,77,65,11,36,71,63,22,72,5,49,21,39,34,25,99,2,17,79,18,78,28
2,28,50,94,84,51,78,24,88,11,32,16,1,70,91,53,61,15,46,98,45,41,72,12,9,13,43,52,65,8,95,63,101,6,68,40,38,92,33,58,54,36,64,74,44,30,97,3,71,20,75,85,82,93,80,22,25,17,99,67,42,100,87,18,47,81,31,7,55,4,96,23,59,89,29,21,66,48,76,86,14,56,62,79,77,49,35,37,69,60,5,73,90,34,83,39,57,27,26,19,10
26,38,50,16,27,80,35,76,11,97,48,83,56,88,78,72,9,13,32,17,6,49,21,73,33,40,51,68,30,43,55,85,64,91,71,101,18,7,61,39,69,79,37,42,90,62,3,95,12,87,34,63,81,23,14,58,82,74,100,54,31,89,53,77,65,24,10,99,59,60,5,20,86,1,2,92,28,36,52,41,46,15,44,29,98,47,25,70,19,96,8,66,84,45,57,94,93,67,22,75,4
11,57,6,10,54,9,59,81,1,83,38,100,75,26,70,72,78,17,8,48,18,29,53,20,52,93,7,15,36,27,62,37,42,80,89,24,3,61,4,45,84,97,82,12,98,43,49,28,21,33,31,25,34,32,19,74,68,51,13,58,65,76,86,23,60,73,101,90,47,63,41,79,99,91,2,16,40,64,44,39,71,55,14,67,46,35,95,50,69,22,87,56,30,77,66,88,85,92,96,94,5
20,23,31,41,71,2,64,63,79,92,36,100,83,91,98,99,66,37,77,6,18,67,53,93,54,73,74,55,42,96,11,34,13,50,38,68,10,62,3,89,78,43,30,5,51,32,70,26,17,80,4,95,29,19,9,24,44,85,52,61,87,1,33,8,15,76,59,69,56,28,12,57,49,22,47,97,72,14,46,25,27,101,60,65,90,58,88,94,7,16,40,82,48,75,84,86,39,45,35,81,21
33,70,26,47,73,9,62,65,72,95,78,55,25,10,43,6,89,93,32,85,2,92,87,60,30,17,20,88,76,5,19,29,27,74,71,16,38,28,69,18,23,80,98,64,8,24,83,31,101,7,15,22,14,94,90,45,46,79,75,48,34,44,61,82,51,86,91,67,12,59,13,36,21,52,37,3,100,56,50,35,84,49,97,53,58,96,99,42,66,11,68,39,40,57,77,54,1,63,81,4,41
20,38,77,59,44,7,19,14,48,39,24,78,71,28,47,80,23,5,64,36,56,95,27,30,42,75,93,81,40,96,62,84,9,33,37,69,54,52,49,68,34,8,65,61,4,50,25,11,22,57,91,15,16,31,92,72,55,89,46,82,63,12,41,45,51,2,97,3,74,73,26,101,83,1,21,53,94,86,35,6,29,99,85,60,58,90,43,13,10,88,17,98,18,79,100,76,70,32,66,67,87
45,63,50,48,57,47,75,87,89,6,23,70,67,27,68,54,33,22,100,60,98,43,18,41,35,25,83,42,59,96,74,73,78,88,62,95,10,12,11,99,85,17,46,64,101,77,32,2,34,9,16,97,72,19,79,38,30,81,76,51,86,36,56,58,52,15,24,37,1,80,93,4,8,40,39,13,29,20,94,92,7,53,49,84,14,61,91,69,66,21,65,31,5,55,28,44,82,71,3,26,90
100,53,52,51,88,99,91,37,32,35,8,43,101,19,9,85,63,15,10,22,97,24,79,68,83,92,33,4,25,46,81,28,70,98,93,60,42,87,44,69,80,74,89,6,84,78,75,36,29,21,64,26,71,86,39,17,73,34,5,77,40,2,66,61,56,11,50,13,20,54,23,72,94,3,47,57,18,59,31,30,16,7,76,14,96,65,27,49,12,55,38,67,82,62,58,45,1,41,95,90,48
49,25,6,23,88,24,57,41,26,5,4,15,21,29,84,51,74,48,69,97,36,33,42,91,52,81,101,82,9,83,17,37,62,99,22,71,40,50,65,47,92,79,72,100,89,86,60,53,44,95,54,19,59,38,43,30,67,20,31,56,14,27,13,64,70,32,96,76,68,90,93,8,80,2,7,3,55,87,34,45,1,16,46,78,63,77,85,94,58,10,11,18,61,66,35,75,39,73,28,12,98
56,30,61,64,79,15,39,43,83,91,96,21,50,85,74,35,13,48,97,36,94,4,17,73,67,41,47,49,98,19,34,40,22,86,63,44,24,70,9,62,31,77,10,29,80,11,84,76,75,38,51,57,66,5,33,26,78,81,3,65,68,82,25,95,20,54,52,89,2,7,60,100,37,90,71,18,101,8,28,99,72,23,69,6,58,12,1,53,92,87,93,55,32,14,88,16,42,46,59,45,27
88,7,67,77,94,83,5,47,44,71,25,66,53,28,51,56,6,96,68,10,69,24,91,45,32,72,55,92,22,19,37,14,74,81,99,46,29,38,33,101,54,35,58,34,95,85,76,79,93,73,70,75,63,11,82,57,31,42,43,41,90,39,1,78,16,26,9,59,89,17,13,49,61,62,4,86,27,64,40,23,30,98,12,36,87,48,15,20,18,3,100,52,21,65,50,84,97,60,2,8,80
46,7,58,92,1,85,91,19,15,98,43,69,73,28,89,24,44,81,18,82,95,12,11,63,39,67,42,52,88,70,55,50,49,26,60,8,94,77,54,47,96,65,32,14,51,40,34,17,9,56,93,25,87,59,2,64,6,62,100,76,75,10,35,68,27,41,86,38,29,20,61,78,36,66,13,72,79,48,16,22,97,71,83,74,90,4,21,5,45,23,37,99,33,53,57,30,31,3,84,101,80
47,89,85,53,95,97,66,75,34,25,86,7,43,55,8,23,14,90,50,27,9,16,70,91,80,78,4,26,1,96,30,13,22,99,69,81,51,48,10,44,45,46,42,67,41,98,29,57,36,63,61,6,88,59,82,93,101,28,54,17,19,100,5,18,94,52,49,12,76,72,33,3,79,35,38,58,40,71,77,11,65,39,74,84,37,56,24,64,68,83,21,60,32,2,73,31,15,92,20,87,62
93,1,83,22,62,85,36,51,81,30,47,91,35,97,44,52,60,63,24,84,73,95,25,13,6,77,42,101,9,18,79,76,17,50,15,14,34,21,48,8,59,67,40,23,27,86,39,74,96,28,64,11,89,32,20,78,57,46,45,61,100,58,75,94,90,31,4,19,38,29,2,37,68,41,88,3,49,5,98,7,65,92,82,66,69,43,26,33,72,87,70,54,12,53,99,55,71,10,56,80,16
23,90,57,37,93,78,92,79,20,22,16,43,19,70,65,89,91,33,10,5,48,14,81,84,56,71,3,87,66,29,77,24,15,52,51,60,74,7,39,61,72,13,11,25,101,58,2,34,21,41,8,45,83,73,62,49,9,26,54,76,28,32,95,80,82,96,1,17,31,59,63,68,98,88,50,55,18,36,44,35,69,47,40,99,30,97,67,64,53,75,6,12,86,4,38,94,46,27,100,85,42
8,63,29,98,70,19,25,13,6,17,73,66,10,75,39,79,59,101,52,23,95,32,56,20,14,55,24,93,89,84,68,50,34,4,37,90,71,81,41,38,82,88,42,43,22,97,1,48,9,51,57,87,76,28,12,31,16,86,100,62,46,44,77,92,2,18,33,69,80,91,30,65,11,85,7,5,94,78,15,60,53,61,96,45,67,54,36,49,27,64,74,3,72,21,40,35,99,83,26,58,47
1,78,36,21,40,12,8,44,13,95,28,34,91,79,35,14,33,37,61,59,46,96,4,17,27,49,5,93,18,15,97,50,26,82,54,38,99,55,11,51,87,52,48,71,77,81,57,24,83,2,32,58,75,39,60,3,76,19,85,16,30,100,45,70,25,64,101,98,66,23,62,69,74,89,68,84,29,94,80,92,41,63,6,56,43,7,73,72,88,31,47,10,67,86,42,9,65,53,20,22,90
28,58,12,15,72,59,27,3,9,26,93,43,77,101,95,20,33,74,25,36,29,45,17,87,85,62,2,6,67,73,65,4,44,5,42,11,40,51,76,39,82,96,55,14,89,46,10,54,37,91,63,66,70,81,47,41,100,84,64,30,60,22,32,8,97,94,7,61,99,75,50,80,38,68,78,79,86,57,19,71,24,35,49,92,31,18,34,21,23,53,13,83,90,98,56,16,48,1,88,69,52
56,50,58,18,32,15,85,73,69,81,89,33,79,26,59,70,2,19,20,87,74,54,62,75,24,38,96,83,1,78,7,13,76,39,72,29,9,25,16,44,47,52,66,82,28,6,101,36,80,98,11,65,53,48,27,46,86,5,77,99,14,88,95,22,8,10,41,97,90,30,61,31,21,64,3,67,35,100,43,93,37,23,45,51,42,17,60,49,92,12,94,68,4,57,34,55,63,84,71,40,91
40,50,94,21,24,8,23,27,99,72,46,2,26,34,18,13,37,51,36,96,92,53,12,64,89,87,56,78,86,88,7,82,32,77,59,15,93,9,48,17,49,79,76,1,66,97,3,63,16,68,44,47,98,30,41,80,35,25,45,60,20,84,83,57,22,11,55,74,4,10,58,52,100,14,95,67,19,91,42,6,62,33,54,65,101,38,71,43,39,90,81,29,28,69,75,61,85,73,5,31,70
66,68,28,92,6,38,89,98,13,59,83,20,2,79,22,15,99,35,85,11,51,75,91,19,87,93,12,73,70,34,54,40,24,58,37,18,42,16,49,8,81,56,77,96,32,25,9,90,60,43,45,80,21,82,63,41,76,33,39,101,3,69,36,30,46,7,97,78,17,72,67,48,95,4,62,31,10,1,61,100,88,5,53,94,64,86,55,29,27,74,65,14,23,50,26,57,47,71,44,52,84
91,9,101,88,27,61,2,14,21,92,75,30,43,10,98,49,4,44,28,36,71,5,73,39,89,76,8,83,56,66,97,52,35,68,42,87,51,31,12,67,62,32,50,60,90,55,6,96,11,70,29,58,48,53,7,13,24,81,54,93,57,18,74,78,82,72,37,19,25,80,23,94,85,45,33,99,64,40,69,3,65,59,41,100,1,79,86,46,20,47,84,26,63,38,17,95,16,22,77,34,15
36,62,17,47,88,21,35,94,87,101,75,55,74,8,39,34,52,5,16,63,72,68,45,100,81,19,24,12,97,22,15,11,2,32,23,28,3,69,59,51,82,58,38,13,46,89,14,9,56,73,31,37,99,61,92,64,1,90,96,27,54,70,7,83,44,41,6,78,4,25,42,66,86,65,84,10,79,48,30,85,57,60,53,67,49,50,76,18,98,77,80,93,33,20,71,26,40,91,29,95,43
84,73,77,71,58,24,46,81,72,65,89,99,47,43,79,11,82,4,10,86,15,70,34,35,69,16,74,49,41,68,13,100,61,64,40,96,59,97,101,32,92,8,95,1,19,37,25,33,67,62,56,94,98,23,91,26,90,93,22,48,39,51,20,80,31,57,5,87,28,44,78,18,29,42,52,30,27,9,14,7,2,36,60,88,66,75,85,38,45,50,3,21,54,83,6,63,53,76,55,17,12
62,61,24,78,20,69,10,34,12,17,9,99,47,83,90,7,98,82,91,1,19,60,27,3,76,39,35,26,97,55,5,43,68,52,88,84,51,14,79,93,100,42,33,23,73,66,71,4,101,72,2,95,21,53,40,22,18,48,15,81,32,77,50,64,49,57,31,59,8,45,67,11,96,25,80,58,16,65,70,87,85,56,92,54,13,44,46,86,38,94,37,28,75,29,41,74,6,63,36,30,89
64,96,19,59,43,40,69,7,31,68,55,94,85,84,60,58,70,83,78,72,14,100,66,76,4,33,54,10,13,98,61,24,49,79,8,93,47,77,45,2,90,15,28,95,18,86,48,74,101,29,11,34,27,56,9,46,82,32,16,26,92,73,23,80,65,38,41,91,30,97,21,20,35,99,6,42,67,12,57,25,44,39,50,62,37,63,36,71,87,88,75,53,17,5,22,81,1,51,89,3,52
23,74,39,32,56,13,84,83,11,38,95,5,82,53,46,42,78,50,80,44,3,2,14,19,76,86,77,65,41,60,4,58,43,75,9,16,59,88,48,81,72,7,40,52,21,6,25,37,89,51,20,61,90,55,26,24,67,94,22,100,96,92,69,57,64,12,99,45,10,8,98,33,79,28,29,31,101,1,34,63,18,85,91,17,30,66,68,87,35,47,49,93,71,36,27,15,70,73,97,54,62
80,10,59,25,18,40,38,33,75,99,100,13,49,54,79,66,71,87,7,11,14,9,6,16,4,31,68,22,24,44,45,34,69,57,89,95,35,1,8,23,98,26,91,77,81,37,12,15,65,58,90,61,48,41,30,2,73,39,97,17,52,83,63,27,28,64,85,94,21,46,93,60,96,86,32,76,67,42,55,82,47,53,101,5,88,84,72,56,29,3,36,74,62,19,43,51,78,70,92,20,50
16,37,2,8,36,39,77,92,65,70,84,34,98,93,6,76,44,30,29,82,59,43,51,22,83,79,101,80,31,40,89,99,48,68,90,49,47,17,69,100,54,86,3,10,95,45,62,72,73,38,42,81,50,96,20,11,61,74,46,1,75,60,63,85,71,41,56,55,5,52,25,97,91,58,23,19,13,18,24,9,66,32,64,88,78,7,87,12,35,94,28,4,15,26,14,53,67,27,21,57,33
44,90,7,77,93,64,12,88,52,31,54,85,81,82,42,2,30,6,24,79,34,91,9,5,29,35,20,46,11,92,50,76,94,26,19,14,78,72,83,21,86,87,22,101,62,10,58,47,66,68,17,36,63,45,97,61,75,84,3,27,33,1,69,4,98,51,25,100,95,70,89,73,16,59,32,38,80,40,67,18,13,53,96,56,28,41,71,8,49,48,65,57,99,43,39,55,15,23,37,60,74
47,37,29,19,87,4,62,52,34,7,65,84,44,54,81,49,3,48,85,30,10,95,99,79,64,33,27,25,22,17,78,50,98,101,46,60,42,13,68,20,90,59,93,28,1,35,51,61,21,16,2,72,40,83,58,76,91,100,97,23,73,31,39,92,86,96,18,71,36,77,74,38,82,5,41,6,32,12,75,8,24,9,55,80,88,63,45,56,26,15,53,89,70,67,57,66,11,69,43,14,94
6,18,51,60,2,30,91,9,68,28,79,74,82,26,93,53,49,72,46,24,4,76,41,25,32,5,48,59,16,29,78,62,43,23,81,70,47,97,3,19,14,86,100,87,85,89,39,73,42,80,83,101,57,55,50,95,22,21,88,65,67,98,17,34,7,96,54,90,12,69,13,38,94,37,77,40,58,71,11,52,45,10,33,75,56,99,20,35,8,27,1,44,36,64,92,31,66,15,84,61,63
52,91,74,67,71,30,63,88,78,99,46,75,100,39,25,51,68,42,56,24,29,76,53,8,37,93,33,80,47,98,10,43,69,44,70,31,73,35,19,17,45,85,77,12,54,81,7,18,23,14,2,79,101,94,21,55,27,59,15,13,60,62,57,48,86,65,89,11,9,1,97,36,95,64,82,61,4,96,6,22,72,50,58,3,87,83,92,40,16,66,20,28,38,5,26,41,90,34,84,32,49
50,97,38,69,31,26,64,5,91,73,76,99,19,3,92,2,101,49,53,42,84,10,94,30,45,55,40,20,95,44,35,48,8,37,12,1,70,11,47,23,32,80,60,100,54,7,17,14,4,93,68,77,79,63,62,27,98,41,59,66,96,46,33,29,58,36,85,18,56,6,39,89,65,25,81,78,74,21,71,22,28,51,43,34,86,13,24,90,87,67,83,57,15,61,9,75,16,72,88,52,82
70,64,34,63,101,15,51,9,98,92,25,78,100,54,69,49,39,27,10,91,12,35,89,21,60,73,72,97,66,67,79,31,55,88,74,14,19,7,48,76,90,45,3,80,99,65,59,47,32,13,94,62,50,17,87,4,53,44,22,37,20,40,6,52,11,8,68,57,96,46,83,81,84,16,41,28,33,95,71,86,18,1,42,93,77,58,2,85,61,43,38,30,23,36,5,75,82,56,29,24,26
7,29,65,88,91,9,52,94,39,58,93,14,71,17,30,50,59,38,37,81,69,73,3,54,27,101,43,83,90,74,77,35,40,26,70,67,8,84,72,55,49,60,41,82,68,78,42,16,45,99,18,36,13,6,87,57,92,23,44,11,15,89,80,66,97,33,20,76,56,100,64,21,98,10,63,31,34,25,2,28,1,61,53,24,85,95,86,75,79,51,32,62,46,19,5,12,48,96,47,4,22
88,99,55,89,34,32,81,83,6,41,29,10,91,35,62,38,3,87,40,69,45,50,48,8,93,56,63,59,15,95,73,76,31,68,42,75,19,82,98,67,47,101,1,77,14,61,96,60,18,22,44,80,57,65,72,17,84,53,28,86,4,23,46,71,90,24,66,30,54,33,58,26,20,37,100,97,94,39,7,70,16,43,27,79,92,9,2,5,74,13,85,51,49,25,11,12,21,52,64,36,78
87,100,65,54,53,94,96,14,19,2,37,67,9,34,64,51,71,63,49,79,30,77,33,20,32,25,56,27,82,88,13,35,84,81,55,45,86,12,26,76,5,93,61,50,52,74,23,43,75,78,85,99,58,57,29,44,70,90,69,16,68,91,18,24,101,10,62,46,21,89,38,42,36,41,11,60,8,98,47,83,48,73,40,17,6,80,28,97,22,95,4,66,3,15,1,39,92,7,59,31,72
15,14,70,5,94,90,34,61,27,89,9,47,83,21,98,65,39,12,46,82,86,1,56,18,68,23,78,53,42,33,11,22,62,25,92,72,17,81,91,40,54,44,28,67,69,64,80,74,84,77,59,10,30,4,57,35,63,29,95,8,49,2,20,85,96,79,32,7,52,19,43,71,31,38,6,97,51,24,50,87,60,36,26,55,37,76,16,100,41,75,58,48,88,99,93,73,66,13,101,3,45
24,93,42,28,38,62,80,36,22,26,63,64,56,61,18,79,101,77,5,82,45,59,88,76,16,10,11,51,50,87,30,25,4,97,37,39,44,29,96,14,40,66,53,73,92,81,67,17,94,15,70,6,9,54,58,75,43,55,8,12,52,84,47,31,3,21,48,68,2,89,57,99,83,32,49,71,91,90,100,65,69,23,1,86,7,33,46,13,60,74,85,78,27,41,98,72,35,19,20,34,95
31,70,101,33,71,32,1,41,36,77,51,6,95,49,75,21,76,16,83,4,20,53,47,3,68,66,63,43,65,64,88,48,12,56,90,44,62,72,79,86,94,61,13,8,50,34,25,19,39,9,15,82,52,55,38,80,2,58,5,54,69,98,14,99,45,97,46,24,74,81,7,22,100,17,73,93,10,87,67,84,85,27,26,23,59,18,29,30,92,91,35,42,78,60,37,11,57,28,96,89,40
66,88,35,51,53,75,85,20,82,5,45,95,41,52,83,43,84,78,9,77,47,8,32,89,30,54,67,6,38,73,21,80,81,86,55,25,69,90,98,46,94,37,14,40,22,93,19,13,36,34,87,101,16,58,64,97,17,65,23,99,28,1,70,74,26,96,91,63,29,42,18,11,31,59,57,12,10,50,2,92,48,71,49,3,61,33,39,60,100,79,4,24,76,15,72,7,56,62,27,68,44
44,34,45,101,53,61,50,33,100,3,1,28,97,56,22,35,43,78,98,57,68,83,72,32,86,31,66,91,79,84,47,77,69,36,42,51,12,73,27,88,54,10,52,90,55,96,7,65,11,49,80,14,18,15,25,19,39,71,87,16,4,82,64,89,59,24,41,99,60,46,70,8,13,67,17,74,81,29,94,30,75,92,20,93,9,6,38,26,62,58,48,37,95,23,85,40,21,5,2,63,76
91,89,88,14,90,72,6,44,39,20,41,65,25,12,38,30,69,5,53,43,80,46,93,70,29,92,3,64,78,96,45,83,24,56,49,21,55,9,17,18,60,7,40,35,26,76,28,81,2,61,48,71,99,82,101,68,85,47,27,100,31,95,10,98,50,97,84,66,1,54,42,74,32,62,13,63,33,16,8,19,15,67,23,73,11,59,36,37,51,86,58,87,4,75,57,52,94,22,79,34,77
84,57,93,73,68,27,80,75,86,38,69,71,49,1,8,28,72,76,48,41,64,74,44,30,35,13,5,51,9,78,61,50,66,25,65,62,70,24,6,82,37,77,97,100,21,32,15,18,43,46,88,96,92,40,11,4,81,90,3,53,94,7,58,60,91,26,34,39,22,54,47,59,95,79,83,19,23,98,31,12,85,36,87,56,99,67,17,33,45,20,89,52,14,55,101,42,29,16,10,63,2
5,87,38,2,82,84,33,99,65,58,4,46,6,28,12,80,77,60,96,16,7,89,24,1,35,17,32,31,90,91,45,51,79,86,22,40,71,100,95,36,94,9,44,85,23,57,81,66,18,61,29,50,47,59,48,3,68,70,49,72,98,78,8,54,56,25,92,10,20,76,30,14,15,69,63,34,26,88,62,83,64,41,93,74,37,19,75,39,21,97,13,43,11,27,42,67,73,53,55,52,101
74,95,34,39,19,13,23,20,97,50,25,22,83,62,9,7,15,45,72,89,87,53,90,17,58,1,14,75,6,76,10,94,77,35,41,48,65,79,92,46,24,99,11,36,64,3,37,96,60,16,5,66,54,8,47,18,93,63,100,68,44,29,4,82,78,88,52,43,69,55,67,81,31,2,21,84,57,98,61,51,28,86,12,91,27,101,71,32,40,56,70,30,73,49,26,33,85,59,42,80,38
23,46,55,95,68,38,59,43,64,32,34,44,17,35,76,74,3,28,70,100,26,54,65,96,6,60,82,21,77,31,8,86,88,63,101,97,14,25,5,49,30,67,87,84,47,56,90,62,41,58,52,10,91,81,19,20,12,85,57,75,24,73,15,27,50,40,98,42,36,79,69,4,89,48,16,37,39,9,83,1,99,78,18,66,71,45,80,53,93,11,7,13,94,2,51,22,29,61,92,33,72
42,54,7,16,24,17,21,57,10,90,50,31,79,28,26,18,45,85,34,72,41,51,95,93,39,9,15,58,65,101,32,61,38,6,88,37,86,36,14,80,92,78,99,3,66,27,69,52,19,40,48,1,94,100,75,98,5,83,74,22,53,8,71,84,43,4,91,60,44,68,87,76,97,25,81,49,30,67,23,35,82,13,46,12,77,63,11,2,59,64,56,29,33,55,70,89,20,73,96,47,62
20,61,63,74,82,84,55,83,7,21,42,24,17,100,48,53,13,75,91,89,4,22,62,72,64,86,73,79,1,50,29,71,40,60,80,44,70,54,92,69,81,32,10,14,58,65,98,6,33,39,47,9,5,88,36,37,76,59,2,41,23,90,25,35,43,94,3,12,16,87,15,57,51,11,8,68,95,52,34,19,28,85,93,97,66,78,38,31,30,18,96,77,101,99,45,49,67,56,27,26,46
65,18,24,49,74,101,84,29,13,66,31,51,62,86,19,72,17,59,96,93,23,48,6,92,76,15,10,89,1,67,61,83,40,26,9,47,20,90,46,38,44,41,69,82,52,70,34,28,3,54,32,55,8,43,60,39,53,97,99,36,21,25,85,14,45,98,78,33,11,77,12,88,22,2,16,75,37,63,95,73,79,81,4,7,56,27,35,68,91,42,57,5,80,64,87,50,71,58,30,94,100
39,88,58,40,90,80,49,94,42,71,84,55,91,47,29,6,28,25,34,41,62,13,79,67,46,97,23,36,98,101,22,73,37,26,72,15,43,24,54,32,92,44,7,20,87,19,74,18,60,50,82,64,85,38,52,65,10,78,51,17,11,70,81,96,57,9,75,53,89,16,68,45,4,30,59,33,21,63,66,5,61,95,77,3,14,86,31,2,76,83,1,35,27,48,12,69,93,100,99,56,8
9,13,71,68,41,94,39,76,46,101,75,88,67,81,25,62,12,99,7,32,73,70,22,6,78,63,80,35,24,52,92,98,34,54,69,48,59,58,36,57,86,14,30,61,50,96,21,42,97,44,40,83,72,10,51,33,17,89,16,55,4,19,66,64,45,84,5,8,93,82,3,38,100,15,77,26,85,28,65,87,20,18,27,43,91,1,53,74,95,23,37,31,60,47,79,2,29,90,56,11,49
63,87,72,89,29,28,101,69,46,33,18,56,86,8,23,73,50,82,76,20,95,64,78,91,99,39,79,17,55,25,42,70,80,32,21,36,22,41,62,27,49,100,12,59,88,43,30,11,93,15,4,68,35,44,54,1,75,38,37,83,14,51,34,61,97,98,74,53,16,77,81,96,94,19,85,84,67,45,2,65,3,13,5,52,40,9,66,26,48,24,90,60,57,92,71,7,6,10,31,58,47
7,53,74,13,91,37,62,17,98,77,6,3,30,46,76,89,1,84,96,14,67,87,99,31,71,94,93,27,11,20,25,64,2,72,65,82,41,68,48,42,66,60,39,10,24,32,9,40,22,38,8,50,55,19,69,95,26,86,81,70,75,18,23,79,35,54,47,49,29,101,90,4,45,15,80,83,58,57,21,59,12,5,33,100,28,92,52,34,44,63,56,97,88,36,61,43,73,51,78,85,16
55,53,10,93,44,52,74,60,40,37,17,11,45,41,73,98,82,20,79,99,50,19,78,54,15,77,31,67,13,69,90,43,85,96,23,4,5,22,101,80,64,57,70,63,95,89,86,48,83,25,42,49,35,30,2,81,58,56,24,16,21,9,46,12,65,18,97,88,62,6,3,7,47,29,92,26,28,32,59,27,39,76,61,68,84,8,38,87,72,33,75,91,36,94,51,71,34,14,100,1,66
